ComCd,EndDt,CashEqv,AccRec,OthRecIntrDivid,Inventories,OthCurrAss,TotCurrAss,TotalFixAss,IntangAss,TotNCurrAss,TotAss,AccPay,TotCurLia,TotNCurLia,TotLiab,PaidCap,CapResFund,RetainProf,TotShareEquit,TotLiabEquit,TotOpRev,OpRev,TotOpCost,RDExp,OpProf,TotProf,NetProf,NetProfContOper,BasicEPS,NetOpCashFl,NetInvCashFl,NetFinanCashFl,NetProf,FixAssDepr,DeferTaxDecr,InventDecr,BasicEPS,ROE,ROA,EBIT,Opeprfrt,Currt,Qckrt,CashRt,Netprfgrrt,Totassgrrt,ARTrat,Currat,Dbastrt,EqumulDP
C300479,2020/12/31,113135468.8,209805179.6,12306889.28,163854648.9,2217078.01,537228275.3,77146532.45,46685670.77,385823772.3,923052047.6,70120624.27,220870313.2,17200757.23,238071070.4,169555237,266962367,165795101.4,684980977.3,923052047.6,375594359.7,375594359.7,386359304.2,47779871.42,9858792.15,9529144.99,10773064.76,10773064.76,0.04,39680167.92,-23099654.32,-30148837.95,10773064.76,7354951.61,-1946543.55,-27684552.9,0.0408,1.1032,1.16,15105849.85,2.6249,2.4323,1.6905,51.3629,-68.897,-1.2097,1.6562,0.6867,25.7917,1.4885
C300479,2021/12/31,420456710.2,149260754.9,3665018.2,149954808.6,1421464.82,767574524,73724154.66,55268505.28,280061864.7,1047636389,73530950.75,215566525.9,29057581.72,244624107.6,197040865,539565956.4,-2489303.29,803012281,1047636389,366141921.6,366141921.6,440831468.6,59571111,-179841482.7,-180263150.8,-176456808.8,-176456808.8,-0.95,47511384.27,-14296819.91,275992415.5,-176456808.8,7620727.53,-3475493.55,11150791.25,-0.9469,-21.7993,-17.9081,-175529403.3,-49.118,3.5607,2.8651,199.4285,-1737.9444,13.497,2.0394,0.5612,23.3501,1.4247
C300541,2019/12/31,185551060.5,576585149.6,21046895.54,770804974.4,3267679.95,1632180230,72093470.72,21109187.36,234943526.6,1867123757,229180209.7,1012595002,,1012595002,181096722,319145846.6,320503355.9,854528754.9,1867123757,1792508600,1792508600,1716467927,56501878.84,82590614.15,82660250.01,70869157.96,70869157.96,0.39,-350845748.2,-17458927.91,294675552.9,70869157.96,4888401.98,-183371.55,-435639118.4,0.39,8.2934,4.449,100642219.1,4.6075,1.6119,0.8507,18.3494,38.4485,41.5878,3.4376,1.3071,54.2329,1.9541
C300541,2020/12/31,322708188.8,610769936.3,16592518.57,805594014.9,7754763.24,1793173334,72774878.74,57628484.16,347848929.2,2141022263,133821245.5,1115387851,34954309.38,1150342160,235804033,279014704.4,438570757.7,990680102.6,2141022263,4493000566,4493000566,4382262646,64781040.38,170730536.5,170819038,138144066.5,138144066.5,0.59,325585434.6,-49418710.89,-137525590.4,138144066.5,4743743.74,-4000830.83,-31744514.85,0.59,13.9444,6.8932,196606528.8,3.7999,1.6077,0.8854,28.9324,94.9283,14.6695,7.5681,2.6234,53.7286,2.1722
C300541,2021/12/31,469834822.1,514886399.3,16320502.37,899363751.1,29573508.19,1955597156,96561713.08,59123035.16,407293709,2362890865,211562001.2,1170736826,34272718.51,1205009545,307458298,234676804.3,559757673.4,1157881320,2362890865,3913614637,3913614637,3799388526,85745589.67,174990556.8,174624100.5,155784503.2,155784503.2,0.51,300586114.7,-23911257.04,-135306554,155784503.2,6918293.77,-615754.21,-93769736.15,0.51,13.4543,6.9177,204992214.2,4.4713,1.6704,0.9022,40.1315,12.7696,10.0724,6.9535,2.0879,50.9973,2.0989
C300542,2019/12/31,286187764.9,361048011.8,9006335.46,64485781.86,4352451.74,731214267.3,51946999.93,6909423,332425784.9,1063640052,125776804.8,320381247.6,63600000,383981247.6,231730104,79073760.2,335586802.5,679658804.5,1063640052,1084248624,1084248624,1008420357,72331791.46,79445343.46,79529582.49,71977247.7,71977247.7,0.24,83715877.67,-45529579.13,-141719402.6,71977247.7,5085616.52,-2506557.01,52011232.48,0.24,8.4312,6.305,83729277.79,7.3272,2.2823,2.081,89.4939,47.8302,-12.7844,3.1363,1.3081,36.1007,1.7655
C300542,2020/12/31,276068363,299137414.9,12963020.19,111216633.5,505644.36,733360573.5,51362935.47,3968052.96,352795757.3,1086156331,153182135.4,366792256.8,242813.52,367035070.3,300083479,11989325.34,369098642.6,719121260.6,1086156331,1149153968,1149153968,1064313563,77718393.47,99033767.4,99088067.92,90226242.02,90226242.02,0.23,170936239.3,-63969563.68,-117372534.7,90226242.02,5012587.9,-747558.4,-9243581.11,0.23,10.0679,8.3939,100840141.3,8.618,1.9994,1.6962,76.1738,25.3538,2.1903,3.7814,1.5702,33.7921,1.6355
C300542,2021/12/31,267574216.1,316355475.6,10671728.18,128974691,1935366.06,756981508.7,68824877.85,927038.23,353710180.5,1110691689,140212502.4,409607560.4,99076983.8,508684544.2,300056059,13595354,289086684,602007145,1110691689,1061100863,1061100863,979027475.8,73787174.14,79479783.53,79362809.63,73446670.83,73446670.83,0.21,59481448.85,-96725578.82,31452165.12,73446670.83,5764957.77,-3069267.72,-17758057.58,0.21,10.7366,6.6866,79286695.84,7.4903,1.8481,1.5332,65.7701,-18.5972,1.6761,3.448,1.424,45.7989,1.7342
C300556,2019/12/31,307059709.6,503909220.7,28672221.18,24455170.5,24907323.85,915172890.6,31600097.37,6369000.43,111033698.7,1026206589,160279442.4,508815031.5,2096684.8,510911716.3,115176600,250367810.2,157583426.1,515294873,1026206589,916410710.5,916410710.5,851562102.9,43084979.3,31601481.28,31569578.57,28921296.25,28921296.25,0.25,44347390.29,-25314747.35,10998505.33,28921296.25,7995525.56,-5531192.37,-5325104.53,0.25,5.4305,3.1734,31412454.08,3.4484,1.7986,1.7506,60.348,-40.0418,28.8323,2.2152,1.1318,49.7864,1.8555
C300556,2020/12/31,371877837,359517594.2,21793208.84,37113662.62,28162252.73,972460374.1,35834484.29,4847938.45,255688573.9,1228148948,195589134.2,606020098.7,9929902.95,615950001.6,117726825,298252418.6,208924115.3,612198946.4,1228148948,1004190181,1004190181,930598741.6,51403426.94,71423851.59,70889829.43,60176144.43,60176144.43,0.53,102874275.5,-70473793.12,22580976.55,60176144.43,9224313.63,-7623487.27,-12658492.12,0.53,9.9218,5.3387,75825347.26,7.1126,1.6047,1.5434,61.7348,108.0686,19.6785,2.8539,1.0994,50.1527,2.0064
C300556,2021/12/31,389617575.1,501010506.2,26239453.29,49222159.95,35998384.76,1276005311,37541261.15,3613866.32,409179463,1685184774,306551724.6,833747472,62938195.47,896685667.5,119376875,392954171.8,268980813.2,788499106.2,1685184774,1388932288,1388932288,1266979765,70016259.07,78531067.01,77943220.41,71044070.33,71044070.33,0.62,123137586.1,-24777482.61,-97390427.65,71044070.33,36528058.47,8632753.58,-12108497.33,0.62,9.0939,4.8772,81334024.59,5.6541,1.5304,1.4714,48.4858,18.0602,30.3064,3.2281,1.237,53.2099,2.1262
C300561,2019/12/31,120155171.5,122217513,2981037.99,44827334.31,111019857.8,520704292.6,10894340.97,10636880.9,262787584.9,783491877.5,81263309.89,107395394.9,8027010.9,115422405.8,253736848,180570447.2,204672798.1,668069471.7,783491877.5,196542876,196542876,196953620,32347916.13,19977971.63,19829712.8,18606222.72,18606222.72,0.08,52417303.66,-48478342.2,-48552406.54,18606222.72,2524117.41,1497179.59,21331581.12,0.08,3.004,2.3639,19204611.99,10.1647,4.8485,4.4311,220.7757,-28.2605,-0.9092,1.4663,0.3206,14.7318,1.1617
C300561,2020/12/31,82900839.71,87144787.42,1956642.52,46812828.4,23191780.58,434346914.1,9873096.1,9796697.08,322708272.4,757055186.5,55247402.22,79412112.88,12657492.4,92069605.28,252450683,171787273.7,199927401.9,664985581.2,757055186.5,203926203,203926203,206439244.3,25946781.83,18567730.77,18313301.74,17255220.2,17255220.2,0.07,48893909.05,-62152808.14,-24258604.03,17255220.2,2027483.55,-337658.56,-5296959.33,0.07,2.5928,2.2401,17912535.23,9.1051,5.4695,4.88,343.786,-7.261,-3.3742,1.9481,0.427,12.1615,1.1528
C300561,2021/12/31,50072954.09,76000618.81,1905639.88,61581490.54,26579247.9,352991210.1,329710423.7,18797700.93,383616409.4,736607619.5,52172046.55,69133223.67,8783593.93,77916817.6,328107975,95726355.56,192641076.3,658690801.9,736607619.5,167231209.3,167231209.3,169403491.8,22289514.97,13539423.77,13505602.68,13896476.06,13896476.06,0.04,-21311512.61,19134079.61,-30956268.62,13896476.06,5273397.11,60917.58,-14595392.8,0.04,2.1468,1.8607,13139490.37,8.0962,5.106,4.2152,259.2576,-19.4651,-2.9917,2.0501,0.4248,10.5778,1.127
C300579,2019/12/31,660107910.2,269710307.2,25159632.41,177649013.3,14805956.74,1169976141,27653582.93,10181281.49,147137501.1,1317113642,107294824.3,622103994.6,13260616.71,635364611.3,180000000,147377810.5,311571327.2,681749030.4,1317113642,793892436.3,793892436.3,684561175.2,142015038.3,110287948,110227092,98526028.23,98526028.23,0.55,74786411.04,-68784350.54,-16944000,98526028.23,6370770.58,-2553428.64,-53334103.72,0.5474,14.4973,8.0676,108064109.8,13.8921,1.8807,1.5951,106.2687,13.9617,17.8634,3.6015,0.72,48.2392,1.8961
C300579,2020/12/31,720005920.9,292559766.1,23280338.66,207892767.8,6693914.19,1334998974,25798536.23,9790772.36,158101692.8,1493100667,130873770,723520792.3,9711531.1,733232323.4,180000000,147850961.3,379625402.4,759868343.2,1493100667,857963126.2,857963126.2,754316900.1,161302327.6,116890056.5,115726275,104126995.5,104126995.5,0.57,83671963.6,-13063801.04,-13387041.66,104126995.5,7845059.09,2861126.24,-29286568.32,0.5721,13.6348,7.4106,111202963,13.6241,1.8451,1.5578,99.5803,5.6848,14.5939,3.2572,0.6894,49.108,1.9621
C300579,2021/12/31,457165320.1,360205002.8,20959417.52,260806945.1,9497217.52,1345651837,29483776.84,15396758.72,270129560.6,1615781398,111876579,712088789.6,42315973.78,754404763.4,180000000,147985267,468820305.3,861376634.6,1615781398,1026272770,1026272770,901725510.6,184546497.1,132173209.5,131873553.1,117758991.4,117758991.4,0.64,2593471.36,-234117031.2,-34980652.08,117758991.4,8339162.55,-16750.72,-52914177.26,0.6446,13.596,7.5756,129070450.9,12.879,1.8897,1.5235,87.9973,13.0917,3.9333,3.1444,0.7663,46.6898,1.9709
C300612,2019/12/31,130883933,193378697,14063619.7,15562610.18,28656872.23,405733239.5,5112590.15,38242214.91,204602160.4,610335399.9,95326705.05,147402414.1,7360254.5,154762668.6,162000000,200032062.3,65343081.35,455572731.3,610335399.9,354228723,354228723,325751750.8,25560231.05,14740008.04,14739562.18,6548329.28,6548329.28,0.07,39798007.04,-119920813.6,-602785.38,6548329.28,1972458.23,-199819.66,-916431.88,0.07,2.5063,1.179,13054432.81,4.1612,2.7526,2.647,101.4266,-69.6033,21.9437,2.1216,0.8792,25.357,1.3509
C300612,2020/12/31,176423885.9,282185123.3,8668217.32,57785962.51,11370419.33,569539037.5,5740087.42,42109334.28,284482308.2,854021345.7,193530796.1,553749966.7,15080623.24,568830590,162000000,90320780.85,65192572.65,285190755.7,854021345.7,619388737.3,619388737.3,628572286.3,23397014.55,-18291001.04,-19664938.42,-26994733.96,-26994733.96,-0.18,82367881.96,-31702986.2,-4570000,-26994733.96,1561692.64,-845600.48,-42223352.33,-0.18,-9.9723,-3.6869,-21471179.55,-2.9531,1.0285,0.9242,37.4148,-512.2385,39.9266,2.6049,1.2702,66.6061,2.0876
C300612,2021/12/31,70462313.79,298949318.8,21023520.96,69473971.24,13385784.16,495795123.9,1816229.68,34131718.35,305514663.8,801309787.8,128992921.5,458832284.6,49795778.56,508628063.2,159039975,44405586.37,74978016.22,292681724.6,801309787.8,917442120.8,917442120.8,876787528.2,24246611.02,20057045.47,19416187.79,7729411.25,7729411.25,0.06,-78410769.49,-19973966.83,-7326876.21,7729411.25,918557.32,-1141187.55,-11688008.73,0.06,3.2885,0.9339,21323017.02,2.1862,1.0806,0.9291,15.3569,128.633,-12.0758,3.1574,1.7224,63.4746,2.9222
C300634,2019/12/31,544679398.3,280847227.2,9534165.98,21078125.41,3916801.11,1057339176,141336765.9,10807431.51,658939193.2,1716278369,114188795.1,230999598.8,78996904.43,309996503.2,400010000,469540484.1,429835453.5,1406281866,1716278369,732082880.6,732082880.6,606056887.7,108959710.1,147966552.7,148127378.3,139471142.4,139471142.4,0.33,217881409.4,-252478940.7,-53935915.59,139471142.4,24834227.93,501401.87,3780654.14,0.33,9.7707,8.2004,152209151.7,20.2117,4.5772,4.486,317.5212,-16.8685,1.2877,2.3042,0.7024,18.0621,1.306
C300634,2020/12/31,358518413.2,136174258.8,9062462.26,60164638.42,7166916.06,1063682352,120144764.8,9359587.85,729599087.3,1793281440,64485610.42,221307479.2,60513854.81,281821334,400010000,469342410.1,509697421.2,1511460106,1793281440,739120239,739120239,617680039.4,115510772.3,150561960.8,149158991.3,141744360.4,141744360.4,0.34,102370914.9,-240435375.9,-47212912.2,141744360.4,26709373.41,-612471.32,-17615028.94,0.34,9.3616,8.0776,152217158.4,20.3704,4.8064,4.5345,299.2568,1.6299,4.4853,7.5752,0.6969,15.7154,1.2552
C300634,2021/12/31,914295272.4,151918856.8,20258873.49,115069810.2,10152235.29,1803431633,76398508,3153774.36,737093042.1,2540524675,74978219.15,343199535.1,52768875.29,395968410.4,444011100,919888542.8,618370257.4,2144556265,2540524675,887366737.6,887366737.6,742425000.4,137047234.7,165879073.5,165681262.6,153782253.8,153782253.8,0.35,33708431.96,89933282.65,433343083,153782253.8,27631622.8,-3287986.76,-54905171.75,0.35,7.2024,7.0969,159262079.2,18.6934,5.2548,4.9195,331.4239,8.4927,40.72,6.1603,0.619,15.5861,1.2312
C300638,2019/12/31,650313533,547532150.8,10205287.18,177531127.8,77723379.16,1852799973,33423251.66,47424756.51,201363670.1,2054163643,468733254.4,747705902.5,3124981.53,750830884,134224205,848606434.8,299346871.1,1303332759,2054163643,1915070926,1915070926,1739138343,197397087.4,183609407.5,182471637.4,170074699.7,170074699.7,1.4,223153546.2,-675761934.1,601737472.8,170074699.7,7617758.02,-16903076.86,-79422794.4,1.4,13.0492,11.1266,183219249.1,9.5876,2.478,2.2405,137.2099,95.9456,104.6185,4.3297,1.3851,36.5517,1.7448
C300638,2020/12/31,505420416.5,651192055.6,143936049.1,513520153.9,181631768.1,2278158273,58745397.73,168891307.3,642313345,2920471618,974706838.9,1352862538,5476213.84,1358338752,241946451,762163069,501922723.3,1562132866,2920471618,2743578210,2743578210,2478525711,287625889.7,307111306.1,306298498.3,283623344.2,283623344.2,1.17,337092509.8,-133474485,-97397513.67,283623344.2,13286002.48,-163938.46,-344309726.9,1.17,18.1562,11.4028,304790752.3,11.1938,1.684,1.3044,57.1949,66.764,42.1733,4.5775,1.3283,46.5109,1.7361
C300638,2021/12/31,482387712.3,1121924825,314646865.7,806963090.1,360565679.2,3287746047,94701105.54,186816444.3,920765908.3,4208511955,1004573584,2211664699,43759342.76,2255424042,414188321,656429980.9,796664466.7,1953087913,4208511955,4109313122,4109313122,3790915248,429210090.3,414410808.7,413173568.7,401345401.7,401345401.7,0.97,-422002028.4,27007368.32,347814916.2,401345401.7,22701060.67,-24025096.13,-289202408.1,0.97,20.5493,11.2595,417032910,10.0847,1.4865,1.1217,25.2994,41.5065,41.9575,4.6351,1.4766,53.592,2.0406
C300663,2019/12/31,261348244.6,643121762.1,16683944.64,256169835.2,3627078.69,1195455423,7388408.94,94420282.63,288390058.4,1483845481,36251761.19,679324629.1,41317662.55,720642291.6,300425156,243839587.4,212370127.9,763203189.5,1483845481,933872009.9,933872009.9,871579284.5,113794154.9,42770070.09,43065880.2,46102493.02,46102493.02,0.16,-23628851.23,-59264744.62,-99721343.19,46102493.02,2277704.52,-4056426.44,-93482517.13,0.16,6.5968,3.1902,77091977.84,4.5799,1.7598,1.3827,38.4718,9.5501,6.348,1.5884,0.7719,48.5659,1.9715
C300663,2020/12/31,438014511.3,689917368.3,21203426.56,441512403.5,2193104.68,1652170674,33887311.32,160922108.3,580696843.4,2232867518,82069914.79,903854194.9,191606050.5,1095460245,310992278,518446917.1,248769275,1137407272,2232867518,1038673858,1038673858,934819066,116797501.6,58204719.58,58023352.38,62185795.25,62185795.25,0.2,-72628017.69,-242149854.9,529409441.9,62185795.25,2982638.62,-6282573.13,-181646435.3,0.2,5.5271,3.3463,93359563.78,5.6038,1.8279,1.3394,48.4634,34.886,50.6311,1.6115,0.7299,49.0607,2.0254
C300663,2021/12/31,260739223.1,819167705.4,24442098.64,441944797.6,6137649.01,1646172172,31013486.55,159810669.2,640498168.3,2286670341,68429829.78,907014181.2,211499981.6,1118514163,462178442,346895925.6,272894810.5,1168156178,2286670341,1298464358,1298464358,1208857302,118660421.6,33454627.82,32928279.83,37604803.76,37604803.76,0.08,-74814142.55,-56791851.63,-47873572.76,37604803.76,4036978.19,-10464295.85,-14142982.2,0.08,3.334,1.6641,69148741.63,2.5765,1.8149,1.3277,29.7071,-39.5283,1.8469,1.7209,0.7873,48.9145,2.0455
C300674,2019/12/31,1017639287,769826622,14476762.44,532195342.4,8894841.28,2404427127,110431955.4,222611016.7,1569074241,3973501368,184903206.5,1663992662,401765854.1,2065758516,400010000,646346152.2,745388479.9,1907742852,3973501368,2651726752,2651726752,2395777215,274504659.8,287255776.8,289072142.6,273254449.4,273254449.4,0.69,180520749.6,-449896861.9,325760321.8,273254449.4,20341867.51,-4314816.89,-49174522.63,0.69,14.8509,7.5722,313498251.7,10.8328,1.445,1.1251,61.5942,38.4541,22.6547,3.8519,1.1579,51.9884,2.0573
C300674,2020/12/31,1356124150,830368270.9,21424091.78,877577829.3,3057149.51,3215570108,92630754.15,6436570.09,836521356.6,4052091465,309239128.5,1699961219,462900,1700424119,411989200,962299856.2,1102391556,2351667346,4052091465,2981587314,2981587314,2673203318,313492524.9,478174797.4,480135279,452977958.6,452977958.6,1.13,363122862.5,21610971.48,-92342375.26,452977958.6,17341116.67,-10306008.7,-360125361.1,1.13,19.4875,11.2883,492308270.4,16.0376,1.8916,1.3753,79.7738,65.7715,2.0505,3.9983,1.0646,41.9641,1.922
C300674,2021/12/31,1291560165,1154481902,55674342.77,1143726910,3583593.14,3742154583,86602552.77,3364088.89,710393377.8,4452547961,203911861.3,1670803388,14987581.97,1685790970,661173649,773828808.1,1297320984,2766756991,4452547961,3726204465,3726204465,3353773584,434863600.2,429196160.1,428325079.3,395246241,395246241,0.61,116902349.8,211413178.9,-345356270.7,395246241,15360099.29,-4176903.89,-277519991.6,0.61,14.4037,9.2948,421175302.3,11.5183,2.2397,1.5552,77.3311,-12.7449,9.885,3.7546,1.0711,37.8613,1.6824
C300682,2019/12/31,1853619590,1953799058,130334713.2,307003674.9,27731372.38,4368190168,46311993.18,47732906.3,1557479948,5925670116,450649116.3,1148649656,36239499.11,1184889155,680331993,2523161632,1493659028,4740780960,5925670116,2968330140,2968330140,2453471251,309087428,1134458930,1134761988,1079717772,1079717772,1.78,559833505.7,383169928.6,-392973048.3,1079717772,18082537.11,-13086634.62,80097506.34,1.7805,21.991,26.8115,1088738415,38.2188,3.8029,3.5356,165.1981,260.8467,42.8695,1.7583,0.7386,19.9959,1.5946
C300682,2020/12/31,2218397958,1641842678,65790357.13,269331876.2,24706298.03,5471176020,58751993.3,70805948.35,2267497933,7738673953,596644729.9,1451831313,701949543.3,2153780856,1021275726,2181666118,2106424954,5584893097,7738673953,3386979762,3386979762,2721732564,363416581.1,823999748.6,810990326.4,714434060.1,,0.71,388171710.6,-1338328502,716070440.1,714434060.1,21716629.78,9124381.62,62050562.4,0.7092,12.7741,10.4569,768091992.5,24.3285,3.7685,3.583,161.3226,-33.8314,30.2544,2.0329,0.6874,27.8314,1.3431
C300682,2021/12/31,1966494318,2070847461,84594977.51,300175654.8,35322705.8,6254725237,73028704.53,81320163.29,2595062037,8849787273,819846678,1609304789,714384297.5,2323689086,1045521166,2524457672,2780380604,6526098187,8849787273,4639449468,4639449468,3874054182,572294155.1,886249215.3,881510508.8,841868808.1,841868808.1,0.83,163851943.7,-302713354.3,-87561355.31,841868808.1,34529471.5,-3721611.92,-30672339.97,0.83,13.2202,10.1501,873887546.6,19.1025,3.8866,3.7001,132.2458,17.8372,13.7826,2.4992,0.7913,26.257,1.3924
C300710,2019/12/31,76527140.13,318093514.2,12014002.43,90531762.35,2438368.54,682460872.6,36956940.76,24271612.77,250659602.6,933120475.2,67912936.63,253840077.3,2385453.55,256225530.9,68614000,330167834.1,164727012.2,676894944.3,933120475.2,371857124,371857124,378222568.5,29525205.62,17030625.06,21335081.11,19978191.75,19978191.75,0.18,118130767.7,-113100784,711123.96,19978191.75,6705124.12,-1886305.2,38224187.88,0.1783,2.0871,2.3319,23692041.48,4.5799,2.6885,2.3319,97.0006,22.1802,19.5775,1.2665,0.5669,27.459,1.4733
C300710,2020/12/31,127446022.6,298903550.5,89117825.8,144419066.2,17989.93,763886571.6,48654131.56,8857058.58,271183236.2,1035069808,153213851.5,336039696.4,18470793.09,354510489.5,68614000,330167834.1,215873184.6,680559318.3,1035069808,513041674.5,513041674.5,529515634.3,50933727.55,62691280.5,58568568.41,53655158.68,53655158.68,0.88,-21523831.76,31172886.54,36363557.48,53655158.68,8987541.1,-9018851.8,-66225876.5,0.8804,9.3817,5.4522,62751866.02,12.2195,2.2732,1.8434,65.5749,168.5686,10.9256,1.663,0.7094,34.2499,1.6
C300710,2021/12/31,134905407.1,323231744.6,8035444.35,126220159.2,244578.72,720051068.1,46854208.89,21736591.55,283178814.1,1003229882,172864424.3,295295379.9,13944059.83,309239439.7,68614000,330167834.1,241333694.2,693990442.5,1003229882,728642547.9,728642547.9,706636128.6,39449240.55,45222818.73,46259867.55,30520456.09,30520456.09,0.46,67389311.43,33723938.73,-121866337.7,30520456.09,8529408.57,9401634.2,14205290.54,0.4574,4.6744,2.9947,49671657.34,6.2064,2.4384,2.011,88.0009,-43.1174,-4.0397,2.3424,0.9837,30.8244,1.5582
